satisfaccion_laboral,ultima_evaluacion_desempeño,average_montly_hours,time_spend_company,fue_promocionado,Department,ultima_evaluacion_superior,salida,edad,estado_civil,ausencias_90d,tardanzas_90d,salidas_tempranas_90d,horas_extras_90d
0.97,0.88,173,3,0,RandD,0.7757974494,0,46,0,1,3,1,3
0.76,0.7,195,3,0,RandD,0.76305198,0,57,1,3,2,2,4
0.85,0.58,167,4,0,RandD,0.6332025538,0,57,1,2,1,4,6
0.23,0.73,197,4,0,RandD,0.5873280649,0,49,0,1,2,0,2
0.68,0.62,255,5,0,RandD,0.5935243003,0,29,0,1,7,0,3
0.71,0.73,274,3,0,marketing,0.6798850741,0,42,0,1,3,1,1
0.5,0.59,192,2,0,sales,0.6408236193,0,56,1,0,3,0,5
0.61,0.7,225,3,0,accounting,0.6148407437,0,39,0,2,4,0,6
0.99,0.65,209,2,0,support,0.6772615769,0,46,1,1,3,2,2
0.97,0.86,222,3,0,technical,0.9839617885,0,26,0,3,1,0,5
0.82,0.71,208,2,0,management,0.7993407117,0,29,1,3,0,0,8
0.72,0.68,162,5,0,marketing,0.8064373209,0,44,1,0,2,0,1
0.53,0.74,135,2,0,marketing,0.8835517901,0,24,1,2,0,4,2
0.55,0.87,200,3,0,marketing,0.7232010381,0,58,1,4,2,1,1
0.52,0.53,159,4,0,sales,0.5668223829,0,52,1,2,3,0,2
0.8,0.81,156,2,0,sales,0.7838518193,0,50,0,2,1,2,1
0.51,0.95,169,3,0,sales,1,0,41,1,3,1,1,1
0.66,0.65,154,3,0,sales,0.5755444106,0,24,1,2,2,1,6
0.56,0.43,169,3,0,sales,0.5743088467,0,44,1,1,2,1,6
0.5,0.84,233,3,0,sales,0.8741123909,0,42,1,1,2,2,2
0.94,0.78,218,2,0,sales,0.8680612207,0,34,1,1,2,5,2
0.42,0.8,279,6,0,sales,0.6756798658,0,29,1,3,4,0,2
0.6,0.61,195,3,0,sales,0.5150373654,0,26,1,5,1,2,2
0.55,0.71,223,3,0,sales,0.7875211019,0,46,2,0,4,0,1
0.76,0.72,275,4,0,sales,0.5765959566,0,60,0,2,3,1,3
0.84,0.74,234,3,0,sales,0.8350633958,0,58,0,1,0,2,4
0.33,0.62,113,6,0,sales,0.4741847056,0,26,0,5,1,0,2
0.61,0.95,133,5,0,sales,0.9971356517,0,29,2,0,0,1,5
0.91,0.93,158,4,0,sales,0.8895281761,0,25,1,2,1,2,6
0.73,0.74,214,3,0,sales,0.7734484558,0,43,1,1,3,0,1
0.87,0.67,272,4,0,sales,0.7288094221,0,35,2,1,3,2,3
0.38,0.42,127,4,0,sales,0.3727425658,0,40,0,2,2,3,0
0.8,0.51,141,3,0,sales,0.3923887344,0,34,0,1,2,3,10
0.69,0.8,263,3,0,accounting,0.6708937603,0,56,0,1,2,0,1
0.99,0.92,174,5,0,accounting,0.9466808068,0,25,0,2,2,1,4
0.92,0.76,246,2,0,accounting,0.7661966061,0,54,0,1,1,1,5
0.6,0.88,201,2,0,hr,0.9526603027,0,43,0,0,4,0,2
0.89,0.93,181,3,0,hr,0.932920653,0,22,1,1,1,0,4
0.91,0.93,238,2,0,hr,0.906733737,0,32,0,1,5,1,2
0.35,0.52,167,2,0,hr,0.4894261535,0,37,2,0,2,3,3
0.88,0.68,224,2,0,technical,0.5379340708,0,25,0,0,1,0,2
0.66,0.69,182,3,0,technical,0.6406671605,0,50,1,2,1,4,2
0.21,0.55,189,2,0,technical,0.6928060473,0,60,0,3,3,0,4
0.78,0.64,169,2,0,technical,0.7520666729,0,59,1,1,2,0,0
0.21,0.96,287,5,0,technical,0.9088134201,0,45,2,0,2,1,5
0.64,0.94,150,2,0,technical,0.9663386215,0,30,0,0,2,1,4
0.68,0.95,146,2,0,technical,1,0,29,1,1,3,1,4
0.99,0.87,162,4,0,technical,0.852382301,0,35,0,0,0,1,0
0.85,0.55,158,5,0,technical,0.4053873591,0,36,0,1,4,0,2
0.86,0.51,185,2,0,technical,0.3823531385,0,43,1,0,2,4,5
0.89,0.98,214,3,0,technical,0.9831178164,0,58,1,0,1,2,2
0.49,0.85,200,3,0,support,0.9908318127,0,36,1,5,0,2,3
0.76,0.97,219,2,0,support,1,0,27,2,3,0,1,3
0.79,0.87,218,3,0,support,0.7412748574,0,22,1,0,2,1,4
0.89,0.64,237,2,0,support,0.5468082627,0,41,0,3,4,2,1
0.34,0.51,105,3,0,support,0.591396943,0,57,1,0,4,2,3
0.81,0.92,251,3,0,support,1,0,23,1,3,1,2,1
0.96,0.7,227,2,0,support,0.7353083759,0,27,1,1,1,0,2
0.7,0.87,158,2,0,support,0.9133269509,0,23,1,1,1,1,4
0.92,0.61,252,2,0,support,0.4685012351,0,24,2,1,5,1,4
0.5,0.76,198,3,0,support,0.8585590779,0,28,2,0,6,1,3
0.75,0.72,192,3,0,support,0.8064825625,0,41,1,0,2,0,2
0.42,0.38,139,4,0,technical,0.3077105432,0,26,1,2,0,4,0
0.29,0.4,205,3,0,technical,0.462603016,0,46,2,1,1,1,5
0.91,0.48,224,3,0,technical,0.3944563819,0,59,1,0,3,1,2
0.55,0.97,267,4,0,management,0.8320990483,0,39,1,4,2,2,3
0.57,0.81,200,3,0,IT,0.7203409628,0,22,1,0,2,2,5
0.27,0.48,97,6,0,IT,0.383588663,0,46,0,0,0,1,1
0.7,0.43,253,3,0,IT,0.381324399,0,38,1,4,2,3,4
0.63,0.68,191,2,0,IT,0.6555348492,0,36,0,3,1,2,2
0.97,0.63,199,2,0,IT,0.6325616674,0,26,0,0,2,0,1
0.28,0.52,127,4,0,product_mng,0.5130261627,0,38,1,1,1,0,3
0.7,0.6,187,2,0,product_mng,0.5312023818,0,42,1,1,5,1,1
0.83,0.51,215,3,0,product_mng,0.3687512006,0,44,2,1,3,1,5
0.22,0.76,176,6,0,product_mng,0.7915304867,0,31,2,3,4,1,2
0.55,0.47,194,2,0,IT,0.438723449,0,38,0,0,1,1,4
0.33,0.77,216,3,0,RandD,0.7096016472,0,22,1,2,2,1,4
0.5,0.78,185,3,0,RandD,0.8900823128,0,58,1,4,0,0,2
0.93,0.88,140,3,0,RandD,0.9540229923,0,28,0,1,1,2,0
0.77,0.66,260,4,0,RandD,0.7673296645,0,33,1,2,0,2,5
0.93,0.97,137,4,0,RandD,0.9684948384,0,22,2,0,4,0,2
0.72,1,151,2,0,RandD,0.8892793756,0,41,1,1,0,2,1
0.78,0.53,152,2,0,marketing,0.5888664308,0,52,0,1,4,0,2
0.55,0.75,166,2,0,sales,0.661822134,0,25,1,2,0,1,1
0.39,0.86,261,2,0,accounting,0.8423689007,0,47,0,1,2,0,3
0.67,0.78,235,3,0,support,0.6495002367,0,33,0,1,1,2,3
0.61,0.89,201,2,0,technical,0.9875925207,0,43,1,0,2,1,3
0.6,0.69,250,5,0,management,0.5777821923,0,22,1,2,1,0,4
0.48,0.64,146,2,0,marketing,0.7609292521,0,22,0,0,0,1,3
0.75,0.84,195,3,0,marketing,0.9492691807,0,24,2,0,0,1,3
0.87,0.58,259,3,0,marketing,0.5693748293,0,33,0,0,5,3,2
0.51,0.54,166,4,0,sales,0.6133104613,0,42,1,2,5,2,2
0.63,0.9,188,4,0,sales,0.9358335221,0,34,2,2,2,0,1
0.6,0.57,203,2,0,sales,0.6609226927,0,34,1,4,0,1,3
0.7,0.99,167,3,0,sales,0.9695415302,0,39,1,3,1,0,3
0.5,0.99,258,3,0,sales,1,0,54,1,2,3,3,7
0.59,0.51,126,3,0,sales,0.4987370451,0,27,1,0,0,0,1
0.52,0.39,246,4,0,sales,0.5222897364,0,46,1,1,2,2,0
0.55,0.49,205,3,0,sales,0.4859116302,0,44,0,2,1,1,3
0.81,0.62,201,3,0,sales,0.6087857816,0,45,1,2,2,1,3
0.94,0.98,197,3,0,sales,1,0,58,1,1,3,0,4
0.98,0.61,272,3,0,sales,0.7064733075,0,47,1,1,0,2,6
0.83,0.84,206,2,0,sales,0.8563467343,0,25,0,1,3,0,2
0.93,0.62,184,3,0,sales,0.523939344,0,59,1,2,2,1,2
0.99,0.54,199,2,0,sales,0.5303274693,0,56,1,1,2,1,2
0.55,0.57,220,3,0,sales,0.7104217509,0,32,1,3,0,1,5
0.96,0.83,233,3,0,sales,0.9058958579,0,57,1,1,1,1,2
0.28,0.77,221,3,0,sales,0.8633487812,0,46,1,0,2,0,5
0.97,0.6,168,5,0,sales,0.4598476496,0,41,1,4,0,0,2
0.8,0.78,251,3,0,sales,0.7703578388,0,22,1,2,6,0,4
0.75,0.55,188,3,0,accounting,0.5939863401,0,51,1,2,1,2,3
0.89,0.88,203,3,0,accounting,0.9790098051,0,25,1,3,1,1,4
0.6,0.76,168,2,0,accounting,0.6247820961,0,44,0,2,1,1,3
0.73,0.98,227,2,0,hr,1,0,56,0,3,0,2,1
0.88,0.75,159,2,0,hr,0.764520281,0,43,0,1,0,1,3
0.5,0.7,159,3,0,hr,0.6091941912,0,52,2,5,2,2,3
0.53,0.78,275,5,0,hr,0.7251765649,0,22,2,1,2,3,2
0.95,0.43,283,2,0,technical,0.3645788655,0,25,1,1,5,1,1
0.94,0.53,169,3,0,technical,0.5392577103,0,40,1,2,0,1,1
0.49,0.8,227,4,0,technical,0.665505704,0,51,2,2,3,0,2
0.59,0.57,147,4,0,technical,0.4675608475,0,22,1,1,3,1,3
0.51,0.91,227,2,0,technical,1,0,40,0,2,1,0,3
0.66,0.66,166,3,0,technical,0.5497811972,0,42,2,2,3,0,3
0.76,0.94,168,6,0,technical,0.8600188808,0,43,0,3,4,1,3
0.12,0.59,229,6,0,technical,0.5760111817,0,23,1,4,2,2,0
0.84,0.65,134,3,0,technical,0.6551362664,0,27,0,0,0,1,3
0.94,0.81,196,3,0,technical,0.8890831439,0,42,1,0,0,2,5
0.63,0.84,181,3,0,technical,0.824199728,0,54,2,1,2,2,6
0.79,0.99,177,3,0,support,1,0,40,1,1,2,2,2
0.85,0.68,272,2,0,support,0.7155038921,0,48,1,2,0,1,5
0.74,0.52,213,3,0,support,0.4039299218,0,58,0,2,1,1,3
0.23,0.75,220,3,0,support,0.6468994315,0,50,1,1,0,0,2
0.62,0.51,274,2,0,support,0.4911101176,0,49,1,0,1,0,3
0.36,0.56,242,6,0,support,0.5290668179,0,55,1,0,2,3,2
0.7,0.83,182,3,0,support,0.9030632809,0,22,1,1,2,0,7
0.57,0.75,172,4,0,support,0.7742211419,0,46,2,1,0,0,3
0.83,0.99,226,3,0,support,0.9564399243,0,42,1,2,5,1,1
0.71,0.96,132,2,0,support,0.861228085,0,55,1,4,3,3,1
0.23,0.72,121,3,0,support,0.6380511307,0,47,0,3,2,2,0
0.59,0.69,207,2,0,technical,0.7126503055,0,57,1,2,1,2,3
0.69,0.61,141,3,0,technical,0.5870316415,0,56,0,0,3,2,3
0.63,0.81,189,3,0,technical,0.8144782527,0,44,1,6,0,1,3
0.9,0.59,269,4,0,management,0.4912032306,0,38,1,2,2,1,5
0.31,0.57,200,4,0,IT,0.6188718757,0,33,1,4,0,2,3
0.92,0.62,199,2,0,IT,0.7257616223,0,41,1,1,2,0,4
0.96,0.87,213,3,0,IT,0.797381852,0,60,0,1,1,1,4
0.66,0.51,105,4,0,IT,0.5074542677,0,48,1,1,4,2,1
0.48,0.97,141,2,0,IT,1,0,58,2,2,2,2,2
0.15,0.55,255,3,0,product_mng,0.4999725222,0,41,0,0,2,2,1
0.59,0.79,217,4,0,product_mng,0.8185139035,0,32,1,6,3,1,4
0.66,0.85,165,5,0,product_mng,0.7270587101,0,49,2,2,3,3,4
0.69,0.92,220,2,0,product_mng,0.9518045007,0,23,1,1,3,0,2
0.65,0.79,241,4,0,IT,0.666889532,0,45,0,1,1,2,2
0.58,0.94,274,3,0,RandD,1,0,37,1,1,3,1,1
0.72,0.57,224,4,0,RandD,0.6346987956,0,33,1,0,6,1,4
0.65,0.99,240,5,0,RandD,1,0,37,2,0,0,0,3
0.63,0.77,210,3,0,RandD,0.8312313082,0,57,2,1,2,1,4
0.55,0.87,215,2,0,RandD,0.8969187108,0,23,0,3,4,3,1
0.74,0.56,254,2,0,marketing,0.5449738343,0,46,1,2,1,0,3
0.58,0.84,150,4,0,sales,0.9475120139,0,50,2,2,2,1,6
0.71,0.72,177,3,0,accounting,0.8570507003,0,49,0,1,2,2,2
0.83,0.37,101,4,0,support,0.3697108519,0,31,1,2,3,2,0
0.63,0.52,183,2,0,technical,0.6494605147,0,44,1,0,1,4,1
0.56,0.61,224,3,0,management,0.634999873,0,53,2,1,2,0,3
0.88,0.55,263,3,0,marketing,0.5615152561,0,52,2,1,1,0,3
0.82,0.55,207,2,0,marketing,0.5363448199,0,40,2,3,2,0,2
0.69,0.72,243,3,0,marketing,0.6327863285,0,36,1,2,1,0,3
0.57,0.54,157,4,0,sales,0.3911158982,0,54,0,3,1,0,3
0.75,0.69,242,3,0,sales,0.6124518681,0,38,1,0,2,0,3
0.6,0.98,265,2,0,sales,0.9829169515,0,57,0,2,5,3,4
0.96,0.92,196,4,0,sales,0.8839879857,0,41,0,3,1,1,3
0.75,0.67,135,2,0,sales,0.6545455684,0,30,1,1,2,0,0
1,0.61,270,3,0,sales,0.7541944659,0,59,0,3,3,1,3
0.92,0.97,201,2,0,sales,0.9250817112,0,24,1,1,2,0,2
0.84,0.93,225,4,0,sales,0.9156548818,0,23,1,0,3,0,4
0.82,0.77,205,3,0,sales,0.6600546654,0,39,1,0,2,3,4
0.74,0.42,131,3,0,sales,0.2843873197,0,44,0,1,3,0,0
0.21,0.39,118,4,0,sales,0.4726228544,0,40,1,2,1,3,2
0.62,0.64,187,3,0,sales,0.6612049525,0,28,1,2,5,0,2
0.54,0.48,275,2,0,sales,0.5582114418,0,56,1,2,3,0,6
0.55,0.97,125,4,0,sales,0.8649588397,0,41,0,2,3,3,3
0.84,0.55,270,3,0,sales,0.5715486314,0,41,1,1,1,2,2
0.61,0.56,123,2,0,sales,0.4860927423,0,40,0,3,3,0,5
0.64,0.53,281,3,0,sales,0.4484185451,0,37,2,2,4,2,4
0.92,0.51,223,2,0,sales,0.3634578042,0,59,1,4,3,1,7
0.86,0.87,268,2,0,sales,0.7591022171,0,42,0,0,1,1,0
0.6,0.74,174,3,0,accounting,0.6827804334,0,50,1,2,3,4,4
0.86,0.92,162,3,0,accounting,0.8050636282,0,59,1,2,4,1,2
0.55,0.51,192,3,0,accounting,0.6557575321,0,45,1,0,2,0,7
0.54,0.58,178,3,0,hr,0.5225897946,0,58,0,0,2,3,3
0.49,0.9,250,2,0,hr,0.789097184,0,50,2,1,1,4,3
0.98,0.72,262,4,0,hr,0.6297246938,0,52,2,2,1,1,0
0.55,0.55,194,3,0,hr,0.5763109685,0,60,2,4,3,1,1
0.64,0.5,146,3,0,technical,0.3692130572,0,33,2,3,5,1,2
0.54,0.53,245,2,0,technical,0.638730239,0,51,1,1,3,2,2
0.58,0.45,131,2,0,technical,0.5884499038,0,25,1,2,2,0,1
0.57,0.37,108,4,0,technical,0.2940242262,0,51,1,2,2,2,1
0.65,0.64,206,3,0,technical,0.6250285806,0,26,0,2,1,1,3
0.6,0.4,146,4,0,technical,0.2566403353,0,37,1,3,4,1,4
0.59,0.45,171,2,0,technical,0.4922130674,0,48,2,2,1,0,4
0.77,0.5,173,2,0,technical,0.4741778174,0,25,0,0,1,0,4
0.55,0.49,240,3,0,technical,0.4210175398,0,29,0,1,0,2,0
0.5,0.6,199,2,0,technical,0.5120511332,0,29,1,4,3,0,3
0.43,0.77,237,3,0,technical,0.8162069233,0,38,1,2,4,0,6
0.58,0.84,258,4,0,support,0.8148651093,0,24,1,0,0,3,3
0.66,0.68,269,3,0,support,0.5838977867,0,48,2,0,1,1,5
0.7,0.8,245,4,0,support,0.8567327244,0,55,1,2,2,3,6
0.82,0.54,164,3,0,support,0.5595216849,0,42,0,1,1,1,0
0.49,0.49,256,3,0,support,0.5976016165,0,45,2,0,1,2,0
0.99,0.79,213,3,0,support,0.6752427697,0,50,1,2,1,0,3
0.96,0.73,193,3,0,support,0.8156999806,0,60,1,1,2,1,2
0.7,0.57,179,2,0,support,0.622055036,0,27,0,5,4,3,1
0.22,0.89,278,5,0,support,0.774503281,0,35,0,2,3,0,3
0.91,0.52,256,2,0,support,0.578446219,0,35,2,2,4,2,3
0.18,0.76,173,4,0,support,0.7424641867,0,58,1,2,3,1,3
0.84,0.68,179,3,0,technical,0.8134954357,0,45,1,2,1,0,4
0.66,0.38,145,5,0,technical,0.2724834052,0,34,1,3,2,2,2
0.49,0.65,168,4,0,technical,0.6928500172,0,22,0,1,2,0,4
0.88,0.89,213,3,0,management,0.8545940136,0,33,1,2,5,1,3
0.69,0.91,150,5,0,IT,1,0,45,0,1,3,3,2
0.83,0.75,262,3,0,IT,0.6989924686,0,58,1,1,4,0,3
0.56,0.84,149,4,0,IT,0.9786557728,0,41,0,0,1,0,3
0.95,0.77,139,2,0,IT,0.8904457553,0,27,1,1,6,3,4
0.56,1,272,2,0,IT,0.9311149706,0,33,1,0,2,1,2
0.93,0.73,252,4,0,product_mng,0.821062533,0,42,2,3,1,3,4
0.84,0.52,232,4,0,product_mng,0.6686812605,0,24,1,1,0,0,0
0.84,0.48,266,2,0,product_mng,0.4057989007,0,48,1,1,1,0,2
0.52,0.65,264,3,0,product_mng,0.6310331508,0,57,0,1,2,0,2
0.98,0.8,142,2,0,IT,0.806054221,0,38,0,0,3,1,2
0.66,0.64,208,4,0,RandD,0.5784793407,0,36,1,0,3,2,2
0.92,0.49,178,2,0,RandD,0.3445794519,0,60,0,0,3,1,3
0.71,0.8,192,3,0,RandD,0.7160387733,0,25,1,1,3,3,5
0.65,0.92,242,2,0,RandD,0.8545810653,0,38,1,5,2,0,2
0.23,0.47,277,5,0,RandD,0.4530799104,0,59,1,0,2,2,1
0.71,0.97,173,2,0,marketing,0.8713307435,0,32,2,0,4,6,3
0.21,0.65,276,6,0,marketing,0.761976307,0,33,2,0,2,1,1
0.7,0.72,189,3,0,sales,0.7814733398,0,53,1,0,4,1,0
0.9,0.5,139,2,0,accounting,0.3755601433,0,48,1,0,2,4,4
0.6,0.52,140,3,0,support,0.5650277353,0,48,1,0,5,0,5
0.58,0.63,191,3,0,technical,0.6760969429,0,50,1,2,1,2,1
0.73,0.72,178,2,0,management,0.8568663521,0,30,2,2,1,2,3
0.56,0.67,184,3,0,marketing,0.5209062614,0,24,1,4,0,0,3
0.97,0.57,144,3,0,marketing,0.4943797349,0,60,1,0,0,2,5
0.92,0.91,160,2,0,marketing,1,0,50,1,1,0,2,1
0.77,0.68,225,2,0,sales,0.8096401746,0,42,1,4,1,0,1
0.97,0.81,266,2,0,sales,0.8761759258,0,56,1,2,1,1,5
0.7,0.69,154,2,0,sales,0.7697289963,0,31,0,1,1,3,1
0.78,0.82,142,2,0,sales,0.6974448874,0,44,1,3,3,2,2
0.77,0.87,207,4,0,sales,0.8741627504,0,60,1,1,2,1,4
0.66,0.53,162,3,0,sales,0.4494748974,0,46,1,4,2,1,2
0.25,0.98,287,5,0,sales,0.8843654131,0,45,0,0,1,0,5
0.89,0.87,270,6,0,sales,0.9630909897,0,41,1,0,2,0,4
0.15,0.66,160,4,0,sales,0.550511441,0,36,1,1,1,1,4
0.26,0.91,113,2,0,sales,0.9005954911,0,42,1,2,3,1,5
0.74,0.58,178,4,0,sales,0.7115734719,0,33,1,0,2,0,4
0.52,0.83,153,2,0,sales,0.7357496167,0,39,1,0,1,0,1
0.95,0.62,255,2,0,sales,0.7633980271,0,44,1,0,5,2,1
0.66,0.82,257,3,0,sales,0.9682863957,0,50,1,1,2,3,3
0.79,0.66,243,3,0,sales,0.6766851464,0,57,1,0,2,0,1
0.98,0.94,179,3,0,sales,0.8410428221,0,26,1,2,0,2,5
0.4,0.37,123,2,0,sales,0.3148314664,0,60,0,3,1,0,1
1,0.68,132,2,0,sales,0.6573478498,0,47,0,0,0,2,4
0.71,0.79,134,3,0,sales,0.7327972673,0,60,1,4,1,1,6
0.48,0.45,277,2,0,accounting,0.384190674,0,32,0,2,2,0,3
0.76,1,265,2,0,accounting,1,0,32,0,1,2,2,2
0.61,0.62,269,4,0,accounting,0.5160094482,0,39,2,2,2,2,5
0.74,0.9,156,4,0,hr,0.9699983726,0,33,0,0,1,0,1
0.24,0.94,237,5,0,hr,0.7901230868,0,37,0,2,4,2,4
0.79,0.97,271,2,0,hr,0.9988548008,0,48,0,0,1,3,3
0.75,0.98,206,2,0,hr,1,0,57,1,2,4,1,1
0.6,0.98,192,3,0,technical,0.9163802282,0,38,1,1,0,1,5
0.72,0.95,230,3,0,technical,0.8556577926,0,42,1,1,0,2,1
1,0.6,261,3,0,technical,0.6455039385,0,58,1,1,3,2,4
0.55,0.88,173,3,0,technical,0.9437804222,0,52,1,1,4,0,3
0.3,0.98,109,4,0,technical,1,0,56,1,2,4,1,0
0.89,0.59,247,4,0,technical,0.535795064,0,48,1,3,0,1,2
0.84,0.84,163,3,0,technical,0.7656607206,0,44,2,0,3,2,3
0.67,0.64,149,4,0,technical,0.77677564,0,53,1,2,1,1,2
0.15,0.48,218,6,0,technical,0.6069898525,0,38,0,0,1,0,3
0.59,0.75,194,2,0,technical,0.737194983,0,32,2,2,2,0,2
0.5,0.59,157,2,0,technical,0.6938581598,0,22,0,0,2,0,1
0.23,0.68,244,3,0,support,0.6656970433,0,49,1,1,1,4,13
0.95,0.58,169,2,0,support,0.5573167054,0,39,0,2,2,0,1
0.31,0.53,146,3,0,support,0.4270288843,0,41,1,2,2,3,2
0.47,0.55,207,3,0,support,0.5279218169,0,28,1,3,1,1,5
0.26,0.95,195,5,0,support,0.9612250816,0,58,2,2,1,2,2
0.55,0.64,148,4,0,support,0.4967512982,0,37,1,0,2,1,3
0.89,0.58,272,2,0,support,0.5632339016,0,60,2,0,1,0,2
0.88,0.68,185,2,0,support,0.7644068655,0,44,1,0,2,1,0
0.98,0.62,260,2,0,support,0.6740138169,0,53,0,0,2,0,3
0.96,0.48,182,2,0,support,0.5205470967,0,38,1,1,3,1,3
0.85,0.65,195,3,0,support,0.7728666285,0,40,2,0,1,4,3
0.96,0.85,168,3,0,technical,0.7054096029,0,55,1,3,1,1,4
0.85,0.88,198,4,0,technical,0.8971142759,0,35,2,0,2,1,3
0.59,0.93,172,2,0,technical,1,0,24,1,3,3,1,4
0.51,0.5,216,2,0,management,0.5124006148,0,60,0,1,0,2,3
0.5,0.75,232,2,0,IT,0.6971686658,0,46,0,2,3,2,1
0.53,0.59,148,3,0,IT,0.4808751695,0,32,1,2,0,1,7
0.44,0.83,210,2,0,IT,0.9462689215,0,36,0,0,2,1,2
0.99,0.55,197,2,0,IT,0.5412287177,0,40,1,4,0,3,1
0.73,0.83,241,3,0,IT,0.9434345591,0,36,1,1,2,1,3
0.51,0.71,154,2,0,product_mng,0.7357556367,0,36,0,4,3,1,5
0.5,0.84,259,2,0,product_mng,0.892257635,0,59,2,2,7,0,4
0.52,0.76,106,2,0,product_mng,0.8512783463,0,36,0,3,2,0,2
0.74,0.74,262,2,0,product_mng,0.7877466634,0,30,0,2,3,2,3
0.69,0.89,202,2,0,IT,0.8594164522,0,26,0,4,3,0,2
0.22,0.65,174,5,0,RandD,0.6540900152,0,40,2,1,0,1,5
0.49,0.89,240,2,0,RandD,0.9809136574,0,45,2,4,2,2,4
0.7,0.57,247,3,0,RandD,0.5320950889,0,50,0,1,2,0,2
0.68,0.63,148,3,0,RandD,0.596436437,0,26,1,1,2,2,2
0.66,0.84,187,2,0,RandD,0.7187070348,0,43,1,0,2,2,2
0.99,0.58,183,3,0,marketing,0.7043753306,0,34,1,6,1,0,2
0.88,0.59,240,2,0,sales,0.4673108945,0,50,2,4,1,0,4
0.2,0.54,149,3,0,accounting,0.5844627532,0,37,2,3,2,1,6
0.56,0.44,130,3,0,support,0.4139583436,0,57,0,1,2,1,3
0.68,0.85,203,2,0,technical,0.8216858171,0,38,2,0,2,1,5
0.85,0.6,218,3,0,management,0.653865551,0,41,1,1,3,0,2
0.95,0.95,204,3,0,marketing,0.8201281198,0,35,0,2,2,1,3
0.6,0.77,163,3,0,marketing,0.7981117349,0,27,0,2,0,4,2
0.61,0.53,183,3,0,marketing,0.6116095358,0,43,1,1,3,0,1
0.55,0.55,211,4,0,sales,0.6484638274,0,30,0,0,2,2,7
0.64,0.78,156,5,0,sales,0.6811591168,0,53,1,1,3,2,8
0.64,0.6,196,3,0,sales,0.719225715,0,45,0,1,2,1,1
0.87,0.54,162,2,0,sales,0.5868438276,0,54,0,1,0,3,2
0.2,0.9,218,4,0,sales,1,0,34,2,1,3,2,2
0.99,0.64,135,2,0,sales,0.6355842151,0,56,0,0,1,1,3
0.96,0.7,273,3,0,sales,0.7126100035,0,27,1,2,1,1,0
0.53,0.65,241,3,0,sales,0.7757114831,0,51,1,2,2,4,6
0.7,0.39,285,4,0,sales,0.509972863,0,59,1,1,2,1,0
0.68,0.61,236,3,0,sales,0.594448262,0,37,1,0,2,0,3
0.96,0.48,222,3,0,sales,0.4123237895,0,22,0,2,3,3,2
0.64,0.64,242,3,0,sales,0.6079511304,0,39,1,0,1,0,4
0.86,0.65,166,3,0,sales,0.6163292986,0,43,0,0,4,2,4
0.87,0.84,172,3,0,sales,0.7760600625,0,47,1,3,1,1,2
0.53,0.56,249,2,0,sales,0.4905738813,0,35,1,0,3,0,2
0.72,0.98,180,2,0,sales,1,0,58,1,1,1,3,3
0.83,0.59,197,4,0,sales,0.4609585762,0,35,1,0,2,1,3
0.97,0.54,185,2,0,sales,0.5932833546,0,47,1,0,1,2,1
0.92,0.76,171,2,0,sales,0.6618460154,0,57,1,1,1,1,8
0.82,0.95,191,6,0,accounting,0.903351768,0,44,1,2,2,1,5
0.59,0.56,250,2,0,accounting,0.4284629102,0,23,1,0,0,1,4
0.84,0.95,199,3,0,accounting,0.8809920911,0,60,1,2,3,2,3
0.71,0.84,139,2,0,hr,0.9205263213,0,28,1,1,2,3,3
0.49,0.98,224,3,0,hr,1,0,60,1,1,2,1,2
0.78,0.61,227,3,0,hr,0.5264581456,0,43,1,1,1,0,2
0.84,0.81,198,2,0,hr,0.7990643518,0,49,0,2,1,0,6
0.85,0.96,165,5,0,technical,0.9510972144,0,59,1,0,1,0,4
0.87,0.93,199,3,0,technical,1,0,41,0,1,2,1,4
0.94,0.84,203,3,0,technical,0.9188397159,0,39,1,2,7,3,4
0.82,0.97,243,3,0,technical,0.9739231655,0,45,2,2,1,5,1
0.78,0.78,135,3,0,technical,0.8312241601,0,54,1,1,1,1,4
0.47,0.55,100,4,0,technical,0.6542065162,0,47,0,1,2,1,4
0.5,0.48,150,3,0,technical,0.3328616862,0,40,1,1,0,2,4
0.75,0.82,252,3,0,technical,0.7908670093,0,34,0,2,3,1,2
0.36,0.39,98,3,0,technical,0.5121729502,0,31,0,3,0,0,6
0.91,0.61,262,3,0,technical,0.6820939093,0,35,1,1,2,0,3
0.87,0.68,257,3,0,technical,0.6928524123,0,30,1,3,0,2,1
0.97,0.94,160,3,0,support,0.9488933581,0,32,2,3,3,3,4
0.71,0.65,190,3,0,support,0.6043310293,0,24,2,2,0,0,3
0.83,0.65,231,2,0,support,0.6561561601,0,33,0,1,3,0,7
0.42,0.51,190,4,0,support,0.5566149598,0,56,2,0,1,0,1
0.53,0.51,181,3,0,support,0.4855089115,0,60,1,1,2,1,6
0.56,0.88,273,3,0,support,0.9442459439,0,60,0,2,3,0,3
0.26,0.7,214,6,0,support,0.8083696682,0,53,1,0,1,1,2
0.53,0.49,192,2,0,support,0.3864054545,0,60,0,1,2,2,6
0.99,0.73,224,2,0,support,0.7154641068,0,35,0,5,3,0,0
0.48,0.43,96,3,0,support,0.4024060274,0,22,1,2,1,1,2
0.91,0.5,276,4,0,support,0.5562394412,0,48,0,2,3,1,1
